id_text,provenience,height,width,thickness,features,scaled_features,cluster,distance,anomaly
449749,Dūr-Abī-ēšuḫ (mod. uncertain),88.0,53.0,26.0,"[88.0,53.0,26.0]","[1.3598456572149438,0.9641762921170006,0.7079154087174186]",1,1.1540822798607504,0
449750,uncertain (mod. uncertain),86.0,51.0,27.0,"[86.0,51.0,27.0]","[1.276120504900978,0.7875539716185808,0.8684332808271441]",1,1.0628516622609894,0
449751,uncertain (mod. uncertain),95.0,57.0,27.0,"[95.0,57.0,27.0]","[1.652883690313824,1.3174209331138405,0.8684332808271441]",2,1.256477060036416,0
449752,uncertain (mod. uncertain),80.0,48.0,27.0,"[80.0,48.0,27.0]","[1.0249450479590807,0.5226204908709507,0.8684332808271441]",1,0.7854606762480822,0
449753,uncertain (mod. uncertain),84.0,50.0,23.0,"[84.0,50.0,23.0]","[1.1923953525870121,0.6992428113693707,0.22636179238824208]",1,0.8746138139651651,0
449754,uncertain (mod. uncertain),81.0,48.0,20.0,"[81.0,48.0,20.0]","[1.0668076241160636,0.5226204908709507,-0.2551918239409345]",1,0.9620631638346987,0
449755,uncertain (mod. uncertain),128.0,69.0,29.0,"[128.0,69.0,29.0]","[3.034348703494259,2.3771548561043603,1.1894690250465951]",2,0.9730191472923573,0
449756,uncertain (mod. uncertain),97.0,50.0,27.0,"[97.0,50.0,27.0]","[1.7366088426277897,0.6992428113693707,0.8684332808271441]",1,1.4484114696175239,0
449757,uncertain (mod. uncertain),75.0,49.0,25.0,"[75.0,49.0,25.0]","[0.8156321671741663,0.6109316511201608,0.5473975366076931]",1,0.48801535189406714,0
449758,uncertain (mod. uncertain),62.0,48.0,19.0,"[62.0,48.0,19.0]","[0.2714186771333888,0.5226204908709507,-0.41570969605066]",1,0.8514943125016068,0
449759,uncertain (mod. uncertain),105.0,55.0,29.0,"[105.0,55.0,29.0]","[2.071509451883653,1.1407986126154206,1.1894690250465951]",2,1.0693241920718142,0
449760,Dūr-Abī-ēšuḫ (mod. uncertain),88.0,52.0,23.0,"[88.0,52.0,23.0]","[1.3598456572149438,0.8758651318677907,0.22636179238824208]",1,1.0934374015912443,0
449761,uncertain (mod. uncertain),62.0,40.0,24.0,"[62.0,40.0,24.0]","[0.2714186771333888,-0.18386879112272897,0.38687966449796757]",1,0.6045095452132542,0
449762,Dūr-Abī-ēšuḫ (mod. uncertain),145.0,79.0,37.0,"[145.0,79.0,37.0]","[3.7460124981629677,3.26026645859646,2.4736120019243995]",2,2.070907322720441,1
449763,uncertain (mod. uncertain),93.0,48.0,25.0,"[93.0,48.0,25.0]","[1.5691585379998583,0.5226204908709507,0.5473975366076931]",1,1.1909223048214623,0
449764,Dūr-Abī-ēšuḫ (mod. uncertain),97.0,56.0,34.0,"[97.0,56.0,34.0]","[1.7366088426277897,1.2291097728646305,1.9920583855952227]",2,1.0395034791990228,0
449765,Dūr-Abī-ēšuḫ (mod. uncertain),100.0,55.0,32.0,"[100.0,55.0,32.0]","[1.8621965710987383,1.1407986126154206,1.6710226413757716]",2,1.0125176798638524,0
449766,Dūr-Abī-ēšuḫ (mod. uncertain),88.0,52.0,28.0,"[88.0,52.0,28.0]","[1.3598456572149438,0.8758651318677907,1.0289511529368696]",1,1.236796926925698,0
449767,uncertain (mod. uncertain),75.0,46.0,23.0,"[75.0,46.0,23.0]","[0.8156321671741663,0.34599817037253083,0.22636179238824208]",1,0.4708684496837048,0
449768,Dūr-Abī-ēšuḫ (mod. uncertain),97.0,55.0,27.0,"[97.0,55.0,27.0]","[1.7366088426277897,1.1407986126154206,0.8684332808271441]",2,1.3365533898968414,0
449769,Dūr-Abī-ēšuḫ (mod. uncertain),95.0,54.0,30.0,"[95.0,54.0,30.0]","[1.652883690313824,1.0524874523662107,1.3499868971563207]",2,1.2279383026911794,0
449770,uncertain (mod. uncertain),83.0,50.0,28.0,"[83.0,50.0,28.0]","[1.1505327764300293,0.6992428113693707,1.0289511529368696]",1,1.0166811413477794,0
449771,uncertain (mod. uncertain),100.0,61.0,23.0,"[100.0,61.0,23.0]","[1.8621965710987383,1.6706655741106804,0.22636179238824208]",2,1.5520416700029445,1
449772,Dūr-Abī-ēšuḫ (mod. uncertain),93.0,52.0,29.0,"[93.0,52.0,29.0]","[1.5691585379998583,0.8758651318677907,1.1894690250465951]",2,1.4619645649143578,0
449773,Dūr-Abī-ēšuḫ (mod. uncertain),98.0,53.0,27.0,"[98.0,53.0,27.0]","[1.7784714187847726,0.9641762921170006,0.8684332808271441]",2,1.451816689986536,0
449774,Dūr-Abī-ēšuḫ (mod. uncertain),91.0,50.0,25.0,"[91.0,50.0,25.0]","[1.4854333856858923,0.6992428113693707,0.5473975366076931]",1,1.1400469307556989,0
449775,Dūr-Abī-ēšuḫ (mod. uncertain),81.0,47.0,27.0,"[81.0,47.0,27.0]","[1.0668076241160636,0.4343093306217408,0.8684332808271441]",1,0.8119929749734202,0
449776,Dūr-Abī-ēšuḫ (mod. uncertain),109.0,55.0,28.0,"[109.0,55.0,28.0]","[2.2389597565115844,1.1407986126154206,1.0289511529368696]",2,1.1378053225788063,0
449777,uncertain (mod. uncertain),85.0,50.0,29.0,"[85.0,50.0,29.0]","[1.2342579287439952,0.6992428113693707,1.1894690250465951]",1,1.1786830829825674,0
449778,uncertain (mod. uncertain),72.0,47.0,25.0,"[72.0,47.0,25.0]","[0.6900444387032176,0.4343093306217408,0.5473975366076931]",1,0.32658441270175975,0
449779,Dūr-Abī-ēšuḫ (mod. uncertain),77.0,46.0,26.0,"[77.0,46.0,26.0]","[0.899357319488132,0.34599817037253083,0.7079154087174186]",1,0.5879828420172757,0
449780,Dūr-Abī-ēšuḫ (mod. uncertain),176.0,78.0,43.0,"[176.0,78.0,43.0]","[5.043752359029437,3.17195529834725,3.4367192345827524]",2,3.4833855297561533,1
449781,uncertain (mod. uncertain),127.0,66.0,31.0,"[127.0,66.0,31.0]","[2.992486127337276,2.1122213753567305,1.5105047692660463]",2,0.765509848576255,0
449782,uncertain (mod. uncertain),74.0,105.0,30.0,"[74.0,105.0,30.0]","[0.7737695910171833,5.556356625075919,1.3499868971563207]",2,3.7907884196967423,1
449783,uncertain (mod. uncertain),127.0,78.0,32.0,"[127.0,78.0,32.0]","[2.992486127337276,3.17195529834725,1.6710226413757716]",2,1.3247127350992531,0
449784,uncertain (mod. uncertain),124.0,67.0,30.0,"[124.0,67.0,30.0]","[2.8668983988663275,2.2005325356059404,1.3499868971563207]",2,0.7115380691824132,0
449785,uncertain (mod. uncertain),114.0,62.0,31.0,"[114.0,62.0,31.0]","[2.448272637296499,1.7589767343598903,1.5105047692660463]",2,0.4119092594601462,0
449786,uncertain (mod. uncertain),122.0,60.0,32.0,"[122.0,60.0,32.0]","[2.7831732465523613,1.5823544138614705,1.6710226413757716]",2,0.7312934341754312,0
449787,uncertain (mod. uncertain),88.0,59.0,30.0,"[88.0,59.0,30.0]","[1.3598456572149438,1.4940432536122605,1.3499868971563207]",2,1.1092105040047138,0
449788,Dūr-Abī-ēšuḫ (mod. uncertain),95.0,57.0,31.0,"[95.0,57.0,31.0]","[1.652883690313824,1.3174209331138405,1.5105047692660463]",2,0.9779335192872453,0
449789,uncertain (mod. uncertain),87.0,121.0,35.0,"[87.0,121.0,35.0]","[1.317983081057961,6.96933518906328,2.1525762577049483]",2,5.001452678488175,1
449790,uncertain (mod. uncertain),94.0,57.0,27.0,"[94.0,57.0,27.0]","[1.6110211141568411,1.3174209331138405,0.8684332808271441]",2,1.2767537310824673,0
449791,Dūr-Abī-ēšuḫ (mod. uncertain),119.0,65.0,37.0,"[119.0,65.0,37.0]","[2.657585518081413,2.02391021510752,2.4736120019243995]",2,0.9010763932619001,0
449792,uncertain (mod. uncertain),104.0,61.0,30.0,"[104.0,61.0,30.0]","[2.02964687572667,1.6706655741106804,1.3499868971563207]",2,0.5635106461824101,0
449793,uncertain (mod. uncertain),105.0,56.0,26.0,"[105.0,56.0,26.0]","[2.071509451883653,1.2291097728646305,0.7079154087174186]",2,1.2978468651590245,0
449794,uncertain (mod. uncertain),104.0,62.0,32.0,"[104.0,62.0,32.0]","[2.02964687572667,1.7589767343598903,1.6710226413757716]",2,0.385150695477523,0
449795,uncertain (mod. uncertain),116.0,65.0,32.0,"[116.0,65.0,32.0]","[2.5319977896104646,2.02391021510752,1.6710226413757716]",2,0.291616242629104,0
449796,uncertain (mod. uncertain),80.0,46.0,23.0,"[80.0,46.0,23.0]","[1.0249450479590807,0.34599817037253083,0.22636179238824208]",1,0.6658970778289397,0
449797,uncertain (mod. uncertain),80.0,43.0,24.0,"[80.0,43.0,24.0]","[1.0249450479590807,0.08106468962490095,0.38687966449796757]",1,0.7142362561594567,0
449798,uncertain (mod. uncertain),112.0,70.0,27.0,"[112.0,70.0,27.0]","[2.3645474849825328,2.46546601635357,0.8684332808271441]",2,0.9019365281918212,0
449799,uncertain (mod. uncertain),108.0,60.0,27.0,"[108.0,60.0,27.0]","[2.1970971803546013,1.5823544138614705,0.8684332808271441]",2,0.9471704995876452,0
449800,uncertain (mod. uncertain),97.0,51.0,25.0,"[97.0,51.0,25.0]","[1.7366088426277897,0.7875539716185808,0.5473975366076931]",1,1.4042804422634472,0
449801,uncertain (mod. uncertain),95.0,57.0,25.0,"[95.0,57.0,25.0]","[1.652883690313824,1.3174209331138405,0.5473975366076931]",2,1.4829419296531723,0
449802,uncertain (mod. uncertain),52.0,40.0,19.0,"[52.0,40.0,19.0]","[-0.14720708443644007,-0.18386879112272897,-0.41570969605066]",0,0.7030259121730202,0
449803,uncertain (mod. uncertain),38.0,38.0,16.0,"[38.0,38.0,16.0]","[-0.7332831506342005,-0.36049111162114894,-0.8972633123798365]",0,0.42351501998828,0
449804,uncertain (mod. uncertain),45.0,37.0,21.0,"[45.0,37.0,21.0]","[-0.44024511753532025,-0.44880227187035887,-0.09467395183120894]",0,0.5724169677102914,0
449806,uncertain (mod. uncertain),34.0,35.0,17.0,"[34.0,35.0,17.0]","[-0.900733455262132,-0.6254245923687788,-0.736745440270111]",0,0.2890254738914486,0
449807,uncertain (mod. uncertain),37.0,32.0,16.0,"[37.0,32.0,16.0]","[-0.7751457267911833,-0.8903580731164088,-0.8972633123798365]",0,0.414030454658241,0
449808,uncertain (mod. uncertain),44.0,36.0,18.0,"[44.0,36.0,18.0]","[-0.4821076936923031,-0.5371134321195689,-0.5762275681603855]",0,0.19955020562666267,0
449809,uncertain (mod. uncertain),32.0,27.0,15.0,"[32.0,27.0,15.0]","[-0.9844586075760977,-1.3319138743624586,-1.057781184489562]",0,0.8979055949966802,0
449810,uncertain (mod. uncertain),28.0,26.0,13.0,"[28.0,26.0,13.0]","[-1.1519089122040294,-1.4202250346116685,-1.378816928709013]",0,1.2159440771768384,0
449811,uncertain (mod. uncertain),49.0,33.0,18.0,"[49.0,33.0,18.0]","[-0.2727948129073887,-0.8020469128671988,-0.5762275681603855]",0,0.4121174693698447,0
449812,uncertain (mod. uncertain),33.0,35.0,16.0,"[33.0,35.0,16.0]","[-0.9425960314191149,-0.6254245923687788,-0.8972633123798365]",0,0.42286081712534357,0
449813,uncertain (mod. uncertain),67.0,38.0,20.0,"[67.0,38.0,20.0]","[0.4807315579183032,-0.36049111162114894,-0.2551918239409345]",1,1.0265132811595015,0
449814,uncertain (mod. uncertain),56.0,38.0,20.0,"[56.0,38.0,20.0]","[0.020243220191491475,-0.36049111162114894,-0.2551918239409345]",0,0.8018234614872326,0
449815,uncertain (mod. uncertain),39.0,37.0,18.0,"[39.0,37.0,18.0]","[-0.6914205744772175,-0.44880227187035887,-0.5762275681603855]",0,0.19675516096771484,0
449816,uncertain (mod. uncertain),41.0,36.0,14.0,"[41.0,36.0,14.0]","[-0.6076954221632518,-0.5371134321195689,-1.2182990565992875]",0,0.6377808501877439,0
449817,uncertain (mod. uncertain),55.0,33.0,13.0,"[55.0,33.0,13.0]","[-0.02161935596549141,-0.8020469128671988,-1.378816928709013]",0,1.0219863919602772,0
449818,uncertain (mod. uncertain),75.0,41.0,19.0,"[75.0,41.0,19.0]","[0.8156321671741663,-0.095557630873519,-0.41570969605066]",1,1.0637868946491746,0
449819,uncertain (mod. uncertain),57.0,40.0,24.0,"[57.0,40.0,24.0]","[0.06210579634847436,-0.18386879112272897,0.38687966449796757]",1,0.6776249108099587,0
449820,uncertain (mod. uncertain),79.0,47.0,23.0,"[79.0,47.0,23.0]","[0.9830824718020978,0.4343093306217408,0.22636179238824208]",1,0.6236521701260289,0
449821,uncertain (mod. uncertain),55.0,44.0,22.0,"[55.0,44.0,22.0]","[-0.02161935596549141,0.16937584987411092,0.06584392027851657]",1,0.5932769438922441,0
449822,uncertain (mod. uncertain),62.0,44.0,24.0,"[62.0,44.0,24.0]","[0.2714186771333888,0.16937584987411092,0.38687966449796757]",1,0.26863785872380097,0
449823,uncertain (mod. uncertain),57.0,55.0,31.0,"[57.0,55.0,31.0]","[0.06210579634847436,1.1407986126154206,1.5105047692660463]",1,1.3547602897731457,0
449824,uncertain (mod. uncertain),72.0,47.0,24.0,"[72.0,47.0,24.0]","[0.6900444387032176,0.4343093306217408,0.38687966449796757]",1,0.3022864464414077,0
449825,uncertain (mod. uncertain),84.0,47.0,24.0,"[84.0,47.0,24.0]","[1.1923953525870121,0.4343093306217408,0.38687966449796757]",1,0.8028020742005897,0
449826,uncertain (mod. uncertain),92.0,51.0,25.0,"[92.0,51.0,25.0]","[1.5272959618428752,0.7875539716185808,0.5473975366076931]",1,1.2051476843711624,0
449827,uncertain (mod. uncertain),87.0,48.0,27.0,"[87.0,48.0,27.0]","[1.317983081057961,0.5226204908709507,0.8684332808271441]",1,1.0365997045904685,0
449828,uncertain (mod. uncertain),71.0,45.0,27.0,"[71.0,45.0,27.0]","[0.6481818625462348,0.2576870101233209,0.8684332808271441]",1,0.538845224844869,0
449829,uncertain (mod. uncertain),92.0,56.0,27.0,"[92.0,56.0,27.0]","[1.5272959618428752,1.2291097728646305,0.8684332808271441]",2,1.373126104108857,0
449830,uncertain (mod. uncertain),63.0,45.0,22.0,"[63.0,45.0,22.0]","[0.31328125329037165,0.2576870101233209,0.06584392027851657]",1,0.3919766511469125,0
449831,uncertain (mod. uncertain),75.0,49.0,23.0,"[75.0,49.0,23.0]","[0.8156321671741663,0.6109316511201608,0.22636179238824208]",1,0.5090485167274333,0
449832,uncertain (mod. uncertain),76.0,49.0,23.0,"[76.0,49.0,23.0]","[0.8574947433311492,0.6109316511201608,0.22636179238824208]",1,0.5444821902717483,0
449833,uncertain (mod. uncertain),93.0,50.0,27.0,"[93.0,50.0,27.0]","[1.5691585379998583,0.6992428113693707,0.8684332808271441]",1,1.2942904576202519,0
449834,uncertain (mod. uncertain),81.0,48.0,25.0,"[81.0,48.0,25.0]","[1.0668076241160636,0.5226204908709507,0.5473975366076931]",1,0.6976010324410673,0
449835,uncertain (mod. uncertain),93.0,57.0,23.0,"[93.0,57.0,23.0]","[1.5691585379998583,1.3174209331138405,0.22636179238824208]",1,1.5011344788041192,0
449836,uncertain (mod. uncertain),13.0,78.0,27.0,"[13.0,78.0,27.0]","[-1.7798475545587724,3.17195529834725,0.8684332808271441]",1,3.543021323515661,1
449837,uncertain (mod. uncertain),71.0,45.0,24.0,"[71.0,45.0,24.0]","[0.6481818625462348,0.2576870101233209,0.38687966449796757]",1,0.29986230837765226,0
449839,uncertain (mod. uncertain),85.0,52.0,23.0,"[85.0,52.0,23.0]","[1.2342579287439952,0.8758651318677907,0.22636179238824208]",1,0.9838448013439439,0
449840,uncertain (mod. uncertain),63.0,43.0,22.0,"[63.0,43.0,22.0]","[0.31328125329037165,0.08106468962490095,0.06584392027851657]",1,0.48773717554126267,0
449841,uncertain (mod. uncertain),79.0,45.0,25.0,"[79.0,45.0,25.0]","[0.9830824718020978,0.2576870101233209,0.5473975366076931]",1,0.6243569409952312,0
449842,uncertain (mod. uncertain),77.0,46.0,25.0,"[77.0,46.0,25.0]","[0.899357319488132,0.34599817037253083,0.5473975366076931]",1,0.5281207864266136,0
449843,uncertain (mod. uncertain),48.0,43.0,25.0,"[48.0,43.0,25.0]","[-0.3146573890643716,0.08106468962490095,0.5473975366076931]",1,0.787820220574854,0
449844,uncertain (mod. uncertain),85.0,45.0,24.0,"[85.0,45.0,24.0]","[1.2342579287439952,0.2576870101233209,0.38687966449796757]",1,0.8574480495811989,0
449845,uncertain (mod. uncertain),78.0,47.0,24.0,"[78.0,47.0,24.0]","[0.9412198956451149,0.4343093306217408,0.38687966449796757]",1,0.5521277233136376,0
449846,uncertain (mod. uncertain),93.0,46.0,23.0,"[93.0,46.0,23.0]","[1.5691585379998583,0.34599817037253083,0.22636179238824208]",1,1.1957938241541701,0
449847,uncertain (mod. uncertain),90.0,58.0,30.0,"[90.0,58.0,30.0]","[1.4435708095289095,1.4057320933630506,1.3499868971563207]",2,1.0954434939317264,0
449848,uncertain (mod. uncertain),86.0,54.0,25.0,"[86.0,54.0,25.0]","[1.276120504900978,1.0524874523662107,0.5473975366076931]",1,1.1026678070696079,0
449849,uncertain (mod. uncertain),117.0,70.0,32.0,"[117.0,70.0,32.0]","[2.5738603657674473,2.46546601635357,1.6710226413757716]",2,0.507948091568638,0
449850,uncertain (mod. uncertain),102.0,67.0,32.0,"[102.0,67.0,32.0]","[1.9459217234127042,2.2005325356059404,1.6710226413757716]",2,0.3236508126420777,0
449851,uncertain (mod. uncertain),91.0,54.0,30.0,"[91.0,54.0,30.0]","[1.4854333856858923,1.0524874523662107,1.3499868971563207]",2,1.3169374048705087,0
449852,uncertain (mod. uncertain),84.0,45.0,22.0,"[84.0,45.0,22.0]","[1.1923953525870121,0.2576870101233209,0.06584392027851657]",1,0.8890317751742862,0
449853,uncertain (mod. uncertain),102.0,57.0,29.0,"[102.0,57.0,29.0]","[1.9459217234127042,1.3174209331138405,1.1894690250465951]",2,0.9502949752462864,0
449854,Dūr-Abī-ēšuḫ (mod. uncertain),98.0,53.0,30.0,"[98.0,53.0,30.0]","[1.7784714187847726,0.9641762921170006,1.3499868971563207]",2,1.2504752152019627,0
449855,uncertain (mod. uncertain),94.0,53.0,30.0,"[94.0,53.0,30.0]","[1.6110211141568411,0.9641762921170006,1.3499868971563207]",2,1.3221650843163988,0
449856,uncertain (mod. uncertain),119.0,60.0,33.0,"[119.0,60.0,33.0]","[2.657585518081413,1.5823544138614705,1.8315405134854972]",2,0.6635263049852251,0
449857,uncertain (mod. uncertain),127.0,62.0,30.0,"[127.0,62.0,30.0]","[2.992486127337276,1.7589767343598903,1.3499868971563207]",2,0.8745789781966002,0
449858,uncertain (mod. uncertain),83.0,52.0,25.0,"[83.0,52.0,25.0]","[1.1505327764300293,0.8758651318677907,0.5473975366076931]",1,0.9015176640238288,0
449859,uncertain (mod. uncertain),96.0,53.0,27.0,"[96.0,53.0,27.0]","[1.6947462664708068,0.9641762921170006,0.8684332808271441]",2,1.480870663957174,0
449860,uncertain (mod. uncertain),85.0,50.0,27.0,"[85.0,50.0,27.0]","[1.2342579287439952,0.6992428113693707,0.8684332808271441]",1,0.9990042154772184,0
449861,uncertain (mod. uncertain),83.0,52.0,21.0,"[83.0,52.0,21.0]","[1.1505327764300293,0.8758651318677907,-0.09467395183120894]",1,1.0299537922044242,0
449862,uncertain (mod. uncertain),43.0,38.0,24.0,"[43.0,38.0,24.0]","[-0.523970269849286,-0.36049111162114894,0.38687966449796757]",0,1.0249361832827182,0
449863,uncertain (mod. uncertain),81.0,52.0,25.0,"[81.0,52.0,25.0]","[1.0668076241160636,0.8758651318677907,0.5473975366076931]",1,0.8321711452102637,0
449864,uncertain (mod. uncertain),84.0,53.0,27.0,"[84.0,53.0,27.0]","[1.1923953525870121,0.9641762921170006,0.8684332808271441]",1,1.074113757653206,0
449865,uncertain (mod. uncertain),79.0,48.0,22.0,"[79.0,48.0,22.0]","[0.9830824718020978,0.5226204908709507,0.06584392027851657]",1,0.699426046085992,0
449866,uncertain (mod. uncertain),78.0,44.0,23.0,"[78.0,44.0,23.0]","[0.9412198956451149,0.16937584987411092,0.22636179238824208]",1,0.6302933850890909,0
449867,uncertain (mod. uncertain),76.0,52.0,24.0,"[76.0,52.0,24.0]","[0.8574947433311492,0.8758651318677907,0.38687966449796757]",1,0.6618171634404816,0
449868,uncertain (mod. uncertain),79.0,53.0,27.0,"[79.0,53.0,27.0]","[0.9830824718020978,0.9641762921170006,0.8684332808271441]",1,0.928396214838437,0
449869,Dūr-Abī-ēšuḫ (mod. uncertain),87.0,53.0,27.0,"[87.0,53.0,27.0]","[1.317983081057961,0.9641762921170006,0.8684332808271441]",1,1.1708374228525509,0
449870,Dūr-Abī-ēšuḫ (mod. uncertain),98.0,57.0,30.0,"[98.0,57.0,30.0]","[1.7784714187847726,1.3174209331138405,1.3499868971563207]",2,0.9495179861345125,0
449871,Dūr-Abī-ēšuḫ (mod. uncertain),94.0,49.0,28.0,"[94.0,49.0,28.0]","[1.6110211141568411,0.6109316511201608,1.0289511529368696]",1,1.3790638222812779,0
449872,Dūr-Abī-ēšuḫ (mod. uncertain),100.0,58.0,31.0,"[100.0,58.0,31.0]","[1.8621965710987383,1.4057320933630506,1.5105047692660463]",2,0.7909292826205929,0
449873,Dūr-Abī-ēšuḫ (mod. uncertain),109.0,59.0,31.0,"[109.0,59.0,31.0]","[2.2389597565115844,1.4940432536122605,1.5105047692660463]",2,0.6064580420366535,0
449874,Dūr-Abī-ēšuḫ (mod. uncertain),96.0,55.0,28.0,"[96.0,55.0,28.0]","[1.6947462664708068,1.1407986126154206,1.0289511529368696]",2,1.2640559441682282,0
449875,Dūr-Abī-ēšuḫ (mod. uncertain),91.0,52.0,28.0,"[91.0,52.0,28.0]","[1.4854333856858923,0.8758651318677907,1.0289511529368696]",1,1.3374849350945763,0
449876,uncertain (mod. uncertain),111.0,60.0,34.0,"[111.0,60.0,34.0]","[2.32268490882555,1.5823544138614705,1.9920583855952227]",2,0.5938668967590589,0
449877,uncertain (mod. uncertain),120.0,64.0,31.0,"[120.0,64.0,31.0]","[2.6994480942383956,1.9355990548583104,1.5105047692660463]",2,0.50314636395144,0
449878,uncertain (mod. uncertain),108.0,64.0,35.0,"[108.0,64.0,35.0]","[2.1970971803546013,1.9355990548583104,2.1525762577049483]",2,0.5015123516434717,0
449879,Dūr-Abī-ēšuḫ (mod. uncertain),99.0,56.0,31.0,"[99.0,56.0,31.0]","[1.8203339949417554,1.2291097728646305,1.5105047692660463]",2,0.9633643679528606,0
449880,Dūr-Abī-ēšuḫ (mod. uncertain),118.0,64.0,33.0,"[118.0,64.0,33.0]","[2.6157229419244303,1.9355990548583104,1.8315405134854972]",2,0.4267858840409655,0
449881,uncertain (mod. uncertain),86.0,50.0,27.0,"[86.0,50.0,27.0]","[1.276120504900978,0.6992428113693707,0.8684332808271441]",1,1.034596245562469,0
449882,uncertain (mod. uncertain),78.0,51.0,26.0,"[78.0,51.0,26.0]","[0.9412198956451149,0.7875539716185808,0.7079154087174186]",1,0.7282913493109425,0
449883,uncertain (mod. uncertain),79.0,51.0,29.0,"[79.0,51.0,29.0]","[0.9830824718020978,0.7875539716185808,1.1894690250465951]",1,1.0430159269488757,0
449884,Dūr-Abī-ēšuḫ (mod. uncertain),97.0,54.0,29.0,"[97.0,54.0,29.0]","[1.7366088426277897,1.0524874523662107,1.1894690250465951]",2,1.2431594923166607,0
449984,Irisagrig (mod. uncertain),44.0,47.0,20.0,"[44.0,47.0,20.0]","[-0.4821076936923031,0.4343093306217408,-0.2551918239409345]",1,1.1035164331687952,0
449985,Irisagrig (mod. uncertain),39.0,38.0,17.0,"[39.0,38.0,17.0]","[-0.6914205744772175,-0.36049111162114894,-0.736745440270111]",0,0.31876978978398857,0
449986,Irisagrig (mod. uncertain),39.0,41.0,17.0,"[39.0,41.0,17.0]","[-0.6914205744772175,-0.095557630873519,-0.736745440270111]",0,0.5660738227092492,0
449987,Irisagrig (mod. uncertain),39.0,45.0,15.0,"[39.0,45.0,15.0]","[-0.6914205744772175,0.2576870101233209,-1.057781184489562]",0,1.0136475029230674,0
